geneID,symbol
117560,Klf9
117596,Atp6v1b2
117855,Sf1
117955,Slc4a7
120093056,Rpl37
120093065,Hbb-b2
120093077,Cyp2c6v1l1
120093082,Prh1
120093083,Cbr1l1
120093085,Cd36l2
120093086,LOC120093086
120093118,LOC120093118
120093505,LOC120093505
120093683,Cyp11b2l1
120093758,Onecut3
120094107,Pate4b
120094364,Pate14l3
120094443,Snord34
120094592,Enosf1
120095400,Snord60
120096281,LOC120096281
120097335,Hmgn5b
120097377,Defb105a
120097389,Vps51
120097516,Defb34
120097802,LOC120097802
120098113,Carmn
120098165,Pcdhac1
120098222,Potef-ps1
120099267,LOC120099267
120099577,Sry3
120099582,Sry3C
120099633,Sry3B1
120099768,LOC120099768
120099865,Atp5mpl-ps1
120099911,Atp5mj-ps1
120100338,Snord33
120100348,Snord35a
120100609,LOC120100609
120100673,Gcnt4
120100913,Ubl4b
120101889,Set
120102182,Prp25
120766154,Gzmbl3
120893167,LOC120893167
122772,Rps20
122799,Rps25
124323,Rps23
124440,Rpl41
124451,Lhx5
124461,Pacsin2
134478834,LOC134478834
134478986,LOC134478986
134479162,LOC134479162
134479640,LOC134479640
134479803,LOC134479803
134480016,LOC134480016
134480322,LOC134480322
134480324,LOC134480324
134481033,LOC134481033
134481532,LOC134481532
134481969,LOC134481969
134481973,LOC134481973
134482030,LOC134482030
134482878,LOC134482878
134484027,LOC134484027
134484828,Aldh1a7
134484882,LOC134484882
134485935,Hrnr
134486712,LOC134486712
134486952,Gapdh-ps119
140433,Lama5
140447,Slc8a2
140448,Slc8a3
140473,Ackr2
140544,Pcyt1a
140581,Patj
140583,Chek1
140584,Wnt11
140585,Ryk
140586,Sox9
140587,Sox5
140588,Gli3
140589,Gli1
140590,Bmpr2
140591,Ppfia3
140592,Ppfia4
140593,Siah2
140594,Sytl4
140595,Gpr83
140607,Pip4k2c
140608,Atp5me
140610,Brinp1
140635,Flt3
140638,Apoa5
140639,Nploc4
140654,Rps3
140655,Rps16
140656,A1bg
140657,Faf1
140661,Rplp1
140662,Rplp2
140665,Rab3d
140666,Rcan2
140667,Ap3m2
140668,Abcc3
140669,Abcb6
140670,Ap2b1
140671,Phkg2
140673,Napa
140674,Gabrg1
140675,Gabra4
140694,Dnm1
140720,Baalc
140722,Caskin1
140724,Cacng3
140725,Cacng4
140726,Cacng5
140727,Cacng6
140728,Cacng7
140729,Cacng8
140734,Dynll2
140808,Manea
140860,Slco2b1
140866,Dgka
140868,Fabp5
140898,Arhgef5
140908,Cdk5
140914,Olr1
140915,Slco3a1
140923,Bnip3l
140924,Il2rg
140925,As3mt
140926,Daxx
140928,Pde11a
140929,Pde7b
140930,Faim
140931,Hnrnph1
140932,Bnip1
140933,Trpc5
140934,Elp1
140935,Afap1
140936,Rcvrn
140937,Higd1a
140938,Psmc3ip
140939,Trim63
140940,Arf3
140941,Siah1
140942,Ddit4
140944,Slc28a3
140945,Rtn3
140946,Paics
154516,Ugt1a7c
154968,Oga
154985,Cyp26a1
155012,Cfh
155140,Il23a
155151,Coro1a
155173,Sdf4
155183,Skap2
155192,Abcg8
155205,Slc36a1
155268,Cldn16
155423,Anxa7
155430,Hey2
155437,Hey1
155812,Trim9
155918,Lcp2
156117,Casp12
156275,Ggt7
156435,Tmprss2
156726,Runx3
156767,Tnfrsf1b
156826,Eya2
156873,Kcnk15
157074,Sdha
161452,Lef1
161475,Psmd9
161476,Hspb2
161477,Rps13
170465,Acaa2
170496,Lcn2
170501,Galnt10
170509,Cyp3a62
170512,Ifi27
170520,Cygb
170538,Prkcd
170546,Ryr3
170566,Slc16a10
170567,Slc38a1
170568,Dmbt1
170570,Acot12
170577,Mark3
170578,Asz1
170579,Fgf22
170580,Fgf21
170582,Fgf19
170583,Fgf23
170587,Cs
170588,Acot8
170630,Fgf12
170632,Fgf11
170633,Fgf3
170634,Tas1r3
170635,Dhrs9
170641,Adgrl3
170667,Atp6v0c
170670,Hadha
170671,Lhx3
170672,Nphs2
170673,Palm
170698,Slco1a4
170699,Atp2c1
170700,Fgf6
170704,Hrh4
170714,Dynlrb1
170724,Anp32b
170739,Kcnh7
170751,Xpnpep1
170796,Grin3b
170808,Capn8
170816,Olr59
170818,Icmt
170819,Il24
170820,Prdm4
170821,Atxn10
170824,Steap3
170837,Snrk
170840,Slc40a1
170841,Mutyh
170842,Tob1
170843,Khdrbs2
170844,Taf2
170845,Ndel1
170847,Kcnj15
170848,Kcnq2
170851,Map2k1
170895,Cetn3
170896,Ucn2
170897,Sphk1
170899,Kcnk2
170900,Rbm14
170901,Efna3
170902,Zfp347
170904,Stk17b
170905,Lfng
170906,Zdhhc7
170907,Serinc5
170908,Tesk2
170909,Erg
170910,Mtdh
170911,Pik3ca
170912,A1cf
170913,Abcb1a
170915,Ep300
170916,Lonp1
170917,Cry2
170920,Map4k3
170921,Itga2
170922,Ilk
170923,Rap2b
170924,Abcc4
170925,Slco6b1
170926,Cysltr2
170927,Clcc1
170928,Necab2
170929,Bcl2a1
170933,Syf2
170944,Dkc1
170945,Chrna2
170946,Marf1
170956,Ythdc1
171009,Actn3
171011,Kcng3
171015,Cyb5r4
171016,Hrg
171018,Zfp384
171026,Akap5
171027,Svs5
171028,Atp12a
171039,Rph3a
171040,Il11
171041,Klc1
171043,Fbxo32
171044,Sstr3
171045,Mmp3
171046,Tcf3
171047,Dnph1
171048,Tspan8
171049,Folr1
171050,Mob4
171051,Cabp1
171052,Mmp13
171053,Pank4
171054,Ccr4
171055,Cd79b
171056,Cx3cr1
171058,Rab3c
171059,Wfdc18
171060,Il13ra2
171061,Mrpl17
171062,Nkg7
171063,Gtf3c1
171068,Pou2f1
171069,Atp5mk
171070,Ptpn21
171071,Ppp1r15a
171072,Sult1c2
171073,Hdgfl2
171075,Fcer2
171078,Mlxipl
171079,B3galt4
171080,Slc17a1
171081,Csf2rb
171082,Atp5mc2
171084,Nat8b
171085,Pcsk4
171086,Trak2
171087,Mpc1
171088,Inpp5j
171090,Giot1
171091,Zbp1
171092,G3bp1
171093,Shank2
171097,Adap1
171099,Rasd2
171100,Angptl2
171101,Grp
171102,Cdc25a
171103,Cdc25b
171104,Gper1
171105,Lnpep
171106,Il1rl2
171107,Arr3
171108,P2ry14
171109,Dusp5
171111,Rab26
171114,Ndrg2
171115,Pde5a
171116,Opa1
171118,Ces2c
171119,Dscam
171120,Jmjd1c
171121,Ppp6c
171122,Rab29
171123,Rph3al
171124,Mms19
171125,Ptprh
171126,Ap3m1
171128,Gchfr
171129,Uggt1
171131,Chrnb3
171133,Gcsh
171135,Slc31a1
171136,Cblb
171137,Khsrp
171138,Kcne2
171139,Timm9
171140,Camk2g
171142,Ehhadh
171143,Trpm4
171145,Eif2b3
171146,Kcnh5
171147,Slc2a13
171148,Slc6a5
171149,Serpini2
171150,Cdk7
171152,Taf9b
171154,Serpina10
171155,Hadhb
171158,Gpha2
171159,Zhx1
171160,Hopx
171162,Reg3a
171163,Slc6a13
171164,Gbp2
171178,Adh7
171179,Glyatl2
171287,Epha7
171290,Gzmc
171291,Kif6
171293,Ctsd
171296,Myo9a
171297,Nlgn3
171299,Foxd1
171302,Foxe3
171304,Kif11
171305,Clk3
171329,Usp15
171333,Il12rb1
171334,Il12rb2
171335,Cox8a
171337,Rap1b
171339,Dnah1
171341,Mgst1
171347,Mat2a
171350,Pabpc1
171351,Tcra-v22.1
171352,Cyp3a9
171355,Pou4f2
171356,Foxc2
171357,Ptprg
171358,Camk1g
171360,Vsx2
171361,Eef1a1
171362,Eif4g2-ps1
171365,Snrpb
171366,Ppp4c
171369,Cd40
171371,Xcl1
171373,Slc12a5
171374,Atp5f1b
171375,Atp5pb
171378,Ppp3cc
171379,Smarca4
171381,Psd
171384,Trpm8
171385,Acmsd
171387,Rnf39
171390,Nlrp6
171393,Clstn3
171394,Clstn2
171396,Sulf1
171400,Elovl5
171402,Elovl6
171406,Prl8a9
171407,Gprasp1
171408,Dcxr
171409,Tnnt1
171410,Acsbg1
171411,Tmem176b
171412,Defb22
171415,Atg3
171433,Micu2
171434,Phldb1
171435,Aagab
171437,Dnttip1
171438,Crtac1
171440,Abtb2
171441,Yif1a
171442,Svop
171444,Pacs1
171445,Akr7a2
171447,Adgrl2
171451,Mtarc2
171452,Rab3il1
171454,Nacc1
171455,Exoc2
171457,Cep170
171458,Ipmk
171460,Hspbap1
171485,Cd99l2
171492,Map3k2
171494,Ap1g1
171496,Atp2c2
171497,Sgk2
171498,Sgk3
171499,Crlf2
171500,Stau2
171501,Rnf38
171503,Camk1
171516,Akr1c3
171517,Gpc2
171518,Cyp2c22
171519,Calcb
171521,Cyp2c13
171522,Cyp2d4
171525,Polk
171528,Gzmb
171529,Kif2c
171547,Crispld2
171548,Dkk3
171549,Klc3
171551,Cxcl3
171552,Prpf18
171553,A3galt2
171554,Cdhr5
171556,Prl5a1
171562,Ero1a
171563,Nav2
171564,Pbld1
171565,Stambp
171566,Nme7
171569,Spon2
171571,Grip2
171572,Ttl
171573,Sslp1l1
171574,Dnm3
171575,Dnase2
171576,Bub1b
171577,Epcam
171581,Rhov
191568,Naip6
191569,Pde9a
191570,Serpina12
191571,Fat3
191572,Ahnak
191573,Grin3a
191574,Akr1c14
191575,Nme1
191576,Tecr
191595,Syt12
192107,Prss8
192109,Pou3f3
192110,Pou3f1
192117,Syngap1
192126,Dab2ip
192129,Vmp1
192147,Polr2m
192152,Tgoln2
192153,Gpr26
192154,Hip1
192155,Sftpb
192172,Mpst
192177,Unc13d
192178,Tnrc6b
192179,Gpm6b
192181,Podxl
192183,Nectin1
192189,Syt17
192203,Fap
192204,Ehd4
192205,Prok1
192206,Prok2
192208,Slc38a5
192209,Spdya
192211,Prom2
192213,Rasgrf1
192215,Slc9a5
192218,Kat5
192223,Opn4
192224,Prl2b1
192225,Spata7
192226,Cand2
192227,Ptgr1
192228,Haus1
192229,Cep19
192234,Eif2b5
192235,Hyou1
192239,Svs3a
192241,Atp5po
192243,Golgb1
192245,Hspb6
192246,Phf5a
192247,Sez6
192248,Cdh13
192249,Ehd3
192252,Dctpp1
192253,Myo16
192254,Tamalin
192255,Ubb
192256,Pja2
192257,Ces2e
192258,Gabrr3
192259,Plb1
192260,Cdipt
192262,C1s
192264,Rnase3
192267,Obp1f
192268,Gls2
192269,Sub1
192270,Plpp3
192271,Adam6
192272,Acot2
192273,Slc22a25
192274,Foxe1
192275,Dad1
192276,Coro7
192277,Stip1
192280,Ppp1r3b
192281,Oas1a
192348,Fnbp1
192349,Caly
192350,Cdk12
192351,Fbxo6
192352,Ss18l1
192356,Unc50
192357,Gmpr2
192360,Eml2
192361,Ppp1r2
192362,Lamc2
192363,Nos1ap
192645,Wbp2
192646,Mtnr1b
192647,Mfn1
192648,Prokr1
192649,Prokr2
192675,Bsnd
201097,H1f4
207113,Tex101
207117,Dnah8
207118,Bod1l1
207119,Rin1
207120,Nudt6
207122,Pkn2
207123,Phaf1
207126,Muc13
24152,Asip
24153,A2m
24157,Acaa1a
24158,Acadm
24159,Acly
24161,Acp1
24162,Acp2
24163,Acr
24165,Ada
24166,Adcyap1
24167,Adcyap1r1
24170,Add1
24171,Add2
24172,Adh1c
24173,Adra1b
24174,Adra2b
24175,Adra2c
24176,Adrb2
24177,Afp
24179,Agt
24180,Agtr1a
24182,Agtr2
24183,Ak1
24184,Ak2
24185,Akt1
24186,Alb
24188,Aldh1a1
24189,Aldoa
24190,Aldob
24191,Aldoc
24192,Akr1b1
24197,Alpi
24203,Amy1
24205,Apc
24206,Apeh
24207,Apoc3
24208,Ar
24209,Ascl2
24210,Asgr1
24211,Atp1a1
24212,Atp1a2
24213,Atp1a3
24214,Atp1b2
24215,Atp2b2
24216,Atp4a
24217,Atp4b
24218,Atp7b
24221,Avp
24223,B2m
24224,Bcl2
24225,Bdnf
24230,Tspo
24231,C2
24232,C3
24233,C4a
24235,C4bpa
24236,C4bpb
24237,C6
24239,Cacna1c
24240,Cad
24241,Calca
24242,Calm1
24244,Calm3
24245,Camk2b
24246,Camk2d
24247,Casr
24248,Cat
24249,S100g
24250,Cbs
24251,Cd53
24252,Cebpa
24253,Cebpb
24254,Cel
24255,Cftr
24256,Psg19
24257,Cgm4
24258,Chga
24259,Chgb
24260,Chrm3
24261,Chrnb1
24264,Ckb
24265,Ckm
24267,Comt
24268,Cp
24269,Cpa1
24271,Cpb1
24273,Cryaa
24274,Cryg@
24277,Crygc
24278,Crygd
24279,Cryge
24283,Prl3b1
24284,Csn1s1
24291,Ctrb1
24294,Cyp11b2
24296,Cyp1a1
24297,Cyp1a2
24298,Cyp21a1
24299,Cyp2a3
24300,Cyp2b1
24303,Cyp2d3
24306,Cyp4a2
24307,Cyp4b1
24309,Dbp
24310,Ace
24311,Ddc
24312,Dhfr
24314,Nqo1
24315,Prl8a2
24316,Drd1
24318,Drd2
24323,Edn1
24324,Edn2
24326,Ednra
24329,Egfr
24330,Egr1
24331,Cela1
24332,Cela2a
24333,Eno1
24334,Eno2
24335,Epo
24336,Epor
24337,Erbb2
24338,Ephb1
24346,Ces1c
24356,Ets1
24360,Fabp1
24361,Fancc
24362,Fbp1
24366,Fgb
24367,Fgg
24368,Fh
24370,Foxg1
24373,Fst
24375,Fuca1
24377,G6pd
24379,Gad1
24380,Gad2
24382,Ganc
24383,Gapdh
24384,Gc
24385,Gck
24387,Gfap
24388,Gfi1
24390,B4galt1
24391,Gh1
24392,Gja1
24397,Glra2
24398,Gls
24399,Glud1
24400,Gnb1
24401,Got1
24404,Gpx1
24406,Grik4
24407,Grik5
24408,Grin1
24409,Grin2a
24410,Grin2b
24411,Grin2c
24412,Grin2d
24413,Nr3c1
24414,Grm1
24415,Grm2
24416,Grm3
24417,Grm4
24418,Grm5
24419,Grm6
24420,Gspt1
24421,Gsta1
24422,Gsta2
24423,Gstm1
24424,Gstm2
24426,Gstp1
24434,Gusb
24437,H1f0
24438,H1f6
24439,Hagh
24440,Hbb
24443,Hdc
24446,Hgf
24448,Hrh1
24450,Hmgcs2
24451,Hmox1
24457,Hoxb8
24459,Hoxc4
24460,Hoxc8
24464,Hp
24465,Hprt1
24468,Hspa8
24470,Hsd3b5
24471,Hspb1
24472,Hspa1a
24473,Htr1a
24476,Iapp
24477,Ibsp
24479,Idh1
24481,Ifnb1
24482,Igf1
24483,Igf2
24484,Igfbp3
24485,Igh@
24493,Il1a
24494,Il1b
24495,Il3
24497,Il5
24498,Il6
24499,Il6r
24500,Il9r
24503,Ina
24504,Inha
24505,Ins1
24506,Ins2
24508,Irf1
24511,Itgb1
24513,Ivd
24514,Jak2
24516,Jun
24517,Junb
24518,Jund
24520,Kcna1
24521,Kcnj1
24522,Zfp354a
24523,Klk1
24525,Kras
24528,Lalba
24530,Lcat
24533,Ldha
24534,Ldhb
24536,Lepr
24538,Lipc
24539,Lpl
24546,Slco2a1
24547,Mbp
24548,Mbl1
24551,Mdh1
24552,Me1
24553,Met
24555,Mlvi2
24558,Mog
24559,Mos
24560,Cd200
24564,Mpz
24565,Abcc1
24566,Mst1
24567,Mt1
24568,Mt1-ps1
24569,Mt1-ps2
245709,Exoc8
24571,Muc1
24572,Muc2
24575,Mx1
24577,Myc
24581,Mycs
24582,Myh11
24583,Myh3
24584,Myl11
24585,Myl3
24586,Ncam1
24587,Nefh
24588,Nefm
24590,Mme
245903,Magi3
24591,Neu1
245917,Sycn
245918,Cgref1
245919,Impg2
24592,Nf1
245920,Cxcl10
245921,Acvr1c
245922,Nup58
245924,Scaf4
245925,Phrf1
245926,Scaf8
24594,Klk1b3
245953,Tmem37
245955,Lgals3bp
245956,Scn3b
245957,Ddx46
245958,Atp5f1e
245959,Slc25a3
24596,Ngfr
245960,Alg10
245961,Dmgdh
245962,Cd48
245963,Egfl7
245965,Atp5f1d
245966,Tmem150a
245976,Xab2
245977,Adgrf5
245978,Cklf
245979,Lmo1
24598,Nos1
245980,Nr2f6
245981,Rpl15
245983,Il11ra1
24599,Nos2
24600,Nos3
24602,Nppa
24603,Npr1
24604,Npy
246042,Nifk
246043,Klrh1
246046,Lmbrd1
246047,Calcoco1
24605,Nras
246060,Cdkn1c
246073,Foxi2
246074,Scd
246075,Prlhr
24609,Odc1
246097,Fas
24610,Odf1
24611,Gnal
246115,Plpp2
246116,Ptpn4
246118,Tubb3
24612,Omp
24613,Oprd1
246138,Ly6i
24614,Orm1
246142,Bmf
246143,Nradd
246144,Il3ra
246145,Pbp2
246146,Hspbp1
246147,Ctsq
246149,Gbx1
24615,S100a4
246150,Akap9
246153,Kcnc2
24617,Serpine1
246172,Nexn
24618,Reg3b
246186,Fgl1
246187,Slc7a6os
24620,Reg3g
246209,Kif27
246211,Hsd3b7
246212,Sipa1l1
246215,Tpcn1
246216,Prpf19
246217,Ngef
246219,Tas2r126
246232,Uxs1
246233,Macrod1
246234,Slc34a3
246235,Slc36a2
246237,Plekha5
246238,Bpifa1
246239,Slc15a3
24624,Pccb
246240,Ripk3
246244,Tax1bp1
246245,Fmo2
246246,Pnpla7
246247,Fmo4
246248,Fmo5
246249,Arhgap4
246250,Retn
246252,Ces2a
246253,Adipoq
246254,Gpsm1
246255,Ppp2r2d
246258,Slc45a1
24626,Pde4b
246263,Acsm2
246264,Zfp382
246268,Oas1b
24627,Pde4d
246271,Fev
246272,Cant1
246273,Trib3
246274,Faim2
24628,Pdgfb
246280,Slc15a4
246281,Asmt
246282,Zfp91
246284,Atrx
24629,Pdgfrb
246294,Optn
246297,Myocd
246299,Gtf3a
246302,Pcyox1
246303,Serbp1
246304,Cep350
24631,Rhox5
246310,Arfgap1
246311,Pdp2
246314,Tor1aip1
246324,Rab31
246325,Kcnh8
246326,Zdhhc2
246327,Prim1
246328,Serpina4
246331,Nrp1
246332,Uhmk1
246333,Pcsk1n
246334,Tp63
246358,Ppbp
24638,Pfkfb1
24640,Pfkfb2
24641,Flg
24642,Pgam1
24644,Pgk1
24645,Pgm1
24646,Abcb1b
24648,Serpina1
24649,Pim1
24650,Pkd1
24651,Pklr
24653,Pla2g4a
24654,Plcb1
24655,Plcd1
24656,Prl4a1
24657,Prl6a1
24659,Pmch
24660,Pmp22
24661,Pnmt
24664,Pomc
24666,Ppm1a
24667,Ppm1b
24668,Ppp1ca
24669,Ppp1cc
24672,Ppp2ca
24673,Ppp2cb
24674,Ppp3ca
24675,Ppp3cb
246755,Bcas1
246756,Tradd
246757,Klhl17
246759,Cxcl9
246760,Mafk
246766,Ggta1
246767,Cyp4x1
246768,Cby1
24677,Ppy
246770,Gtf2ird1
246771,Slc25a25
246772,Vps4a
246774,Gimap5
246775,Tnfsf10
246776,Filip1
24678,Pkib
246781,Ptpn7
24679,Prkar2b
24680,Prkca
24681,Prkcg
24683,Prl
24684,Prlr
24685,Prm1
24686,Prnp
24687,Prp15
24688,Prph
24689,Prps2
24691,Prss1
24693,Ptgs1
24694,Pth
24695,Pthlh
24697,Ptpn1
24699,Ptprc
24701,Pygm
24703,Raf1
24705,Rara
24706,Rarb
24708,Rb1
24710,Rbp2
24711,Rbp3
24714,Reg1a
24715,Ren
24716,Ret
24717,Rho
24718,Reln
24719,Rn5sp
24720,Rn5s
24723,Rn45s
24737,Rt1-ec2
24738,RT1-B
24747,RT1-M3-1
24750,RT1-N3
24763,Acsm3
24765,Scg2
24766,Scn2a
24767,Scnn1b
24768,Scnn1g
24769,Sct
24770,Ccl2
24771,Sdc4
24772,Cxcl12
24773,Sftpa1
24775,Shbg
24777,Slc10a1
24778,Slc2a1
24779,Slc4a1
24780,Slc4a2
24781,Slc4a3
24782,Slc9a1
24783,Slc9a2
24784,Slc9a3
24785,Slc9a4
24786,Sod1
24787,Sod2
24788,Sord
24790,Sp1
24791,Sparc
24792,Agxt
24794,Serpina3c
24795,Serpina3n
24796,Spn
24797,Sst
24799,Eef1a2
24800,Sts
24802,Svs4
24803,Vamp2
24804,Syp
24805,Syt2
24806,Tac1
24807,Tacr1
24808,Tacr3
24811,Tap1
24812,Tap2
24813,Tat
24816,Tbxa2r
24817,Hnf1a
24818,Tcp1
24820,Tcrb
24822,Tmbim6
24825,Tf
24826,Tg
24827,Tgfa
24828,H2ac1
24829,H2bc1
24831,Thrb
24832,Thy1
24833,Spink1
24834,Tk1
24835,Tnf
24837,Tnnt2
24838,Tnnt3
24839,Tnp1
24840,Tnp2
24841,Klk1c2
24842,Tp53
24848,Tph1
24849,Tpi1
24851,Tpm1
24852,Tpm4
24854,Clu
24855,Tsc2
24856,Ttr
24860,Ucp1
24861,Ugt1a1
24862,Ugt2b
24864,Pgc
24867,Smr3b
24873,Vdr
24874,Vhl
24875,Vipr1
24877,Vsnl1
24881,Wnt1
24882,Wnt3
24883,Wt1
24884,Yes1
24886,Tbxas1
24887,Bax
24888,Bcl2l1
24889,Cckar
24890,Esr1
24891,Abcb4
24894,Cyp2a1
24895,Cyp2a2
24896,Gnas
24898,Slc6a3
24899,Smcp
24902,Sult2a6
24903,Kng2
24904,Slc22a1
24906,Lypd8l1
24907,Dmd
24908,Dnajb9
24912,Sult2a1
24913,Plaat3
24914,Lox
24915,Pdlim4
24916,Rnf112
24917,Kpnb1
24918,Stat5a
24919,Yy1
24922,Gabrb3
24923,Stx1b
24924,Ptn
24925,Adrb1
24926,Ceacam3
24929,Ptger3
24930,Cd8a
24931,Cd8b
24932,Cd4
24933,Klra22
24934,Klrk1
24936,Cd9
24938,Grpr
24941,Atp7a
24942,Chm
24943,Plp1
24944,Lamp2
24946,F9
24947,Gabra3
24948,Fmr1
24949,Syn1
24950,Srd5a1
24952,Gcg
24953,Gcgr
24954,Insr
24957,Glul
24959,Pgam2
24962,Cth
24963,Hspa1l
24967,Psmb9
24968,Psmb8
24973,RT1-A1
24974,RT1-A2
24977,RT1-Cl
24981,RT1-Db2
24984,RT1-DOa
24986,RT1-Ha
24988,RT1-M2
24994,RT1-S2
25007,Tacr2
25008,Lta
25011,Cyp2c12
25012,Snap25
25013,Semg1
25014,Acat1
25017,Myo5a
25019,Xrcc6
25021,Itgam
25022,Fgfr2
25023,Prkcb
25024,Gipr
25025,Nras-ps1
25026,Adm
25027,Slc16a1
25028,Ampd1
25029,Calcrl
25030,Andpro
25031,Plcb4
25033,Sstr1
25035,Cyb5r3
25037,Mobp
25040,Gip
25041,P2rx6
25042,Oaz1-ps1
25043,Eln
25044,Sds
25045,Dbi
25046,Pigr
25047,Fcer1a
25048,Klkb1
25049,Atxn1
25050,Camk4
25051,Glp1r
25052,Prss2
25053,Cyp2d2
25054,Ntrk2
25055,Lipa
25056,Rbp1
25058,Hk1
25059,Hk2
25060,Hk3
25061,Crabp1
25062,Gpd2
25065,Slc12a1
25066,Pvr
25069,Tnfrsf8
25073,Scarb1
25075,Htr1b
25080,Apoa4
25081,Apoa1
25083,Adra2a
25084,Il4r
25085,Th
25086,Cyp2e1
25087,Kng2l1
25094,Mitf
25095,Ampd3
25096,Pld1
25097,Pld2
25098,Foxa1
25099,Foxa2
25100,Foxa3
25101,Chrna3
25102,Chrna5
25103,Chrnb4
25104,Pc
25105,Nppb
25106,Rgn
25107,Avpr1a
25108,Avpr2
25109,Cd1d1
25110,Klrd1
25111,Chrm4
25112,Gadd45a
25113,Ddn
25114,Fgfr4
25116,Hsd11b1
25117,Hsd11b2
25118,Itga1
25119,Mr1
25120,Aanat
25121,Pcsk2
25122,Scnn1a
25123,Tagln
25124,Stat1
25125,Stat3
25126,Stat5b
25128,Umod
25129,Egr4
25130,Stx2
25132,Myo5b
25133,Pcdhb12
25134,Gnmt
25135,Ncl
25136,Gfra2
25139,Slc2a4
25145,Cd24
25146,Cyp17a1
25147,Cyp19a1
25148,Egr3
25149,Esr2
25150,Fyn
25151,Igf2r
25152,Map1a
25153,Mas1
25154,Pgr
25155,Syk
25156,Vav1
25157,Plagl1
25159,Gata2
25162,Sp4
25163,Cdkn2a
25164,Cdkn2b
25165,Zfp386
25166,Casp1
25167,Ptpra
25172,Gata1
25176,Slc25a5
25177,Fhl1
25179,Idh3g
25181,Bgn
25183,Gdi1
25186,Efnb1
25187,Htr2c
25192,Klrb1b
25193,Ccnd3
25194,Gnrh1
25195,Drd5
25196,Inhbb
25197,St6gal1
25202,Gucy1b1
25203,Ccnb1
25204,Pcsk1
25205,Il6st
25206,Gucy1b2
25211,Lyz2
25216,Sdc1
25217,Tapbp
25218,Vps52
25221,Sry
25223,Tspy1
25225,Uba1y
25227,Arsb
25229,Chrm1
25230,Add3
25231,Onecut1
25232,Tyro3
25233,Akt2
25235,Ghr
25236,Gpc3
25237,Acvrl1
25238,Grk2
25239,Apod
25240,Aqp1
25241,Aqp5
25242,Arnt
25243,Arnt2
25244,Bckdha
25245,Bdkrb2
25246,Bsg
25247,Nsg1
25248,Cnr1
25249,Coq7
25250,Cox8b
25252,Dlg1
25253,Dpp4
25254,Dspp
25255,Dyrk1a
25256,Fmo1
25257,Gamt
25259,Gp5
25260,Gstt1
25261,Id1
25262,Itpr1
25263,Mal
25264,Nmbr
25265,P2ry1
25266,Pdgfa
25267,Pdgfra
25268,Proc
25269,Pvalb
25270,Abcd3
25271,Rxra
25272,Mapk10
25273,Smo
25274,Tst
25275,Cnp
25276,Sycp1
25277,Mfge8
25278,Cox6a2
25279,Cyp24a1
25280,St8sia1
25281,Nup153
25282,Cox6a1
252827,Cdk5rap1
25283,Gclc
252832,Zc3hav1
252833,Gdf7
252834,Gdf6
252835,Gdf5
25284,Amacr
25285,Igfbp5
252853,Stx17
252855,Sfpq
252856,Tcf21
252857,Rapgef4
252858,Frmd4b
252859,Mlnr
25287,Acadl
252878,Tnfsf15
252879,Cdk11b
25288,Acsl1
252880,Drgx
252881,Exoc3
252885,Hoxc6
252886,Foxd4
252887,Or2z2
252889,Tmed7
25289,Adcy6
252891,Sra1
252892,Lgi1
252893,Dnah7
252894,Pcdhga4
252895,Pcdhga9
252897,Pcdhga11
252898,Acox2
25290,Alox5
252900,Dgat2
252902,Dync1li1
25291,Anxa3
252915,Mxd3
252916,Rab38
252917,Nr1d1
252918,Spag5
252919,Slc38a3
25292,Apoc1
252920,Olfm3
252921,Tubg1
252922,Pzp
252923,Tsga10
252924,Nr2c1
252928,Timm13
252929,Ctsz
25293,Aqp4
252931,Cyp3a18
252934,Cox5a
252939,Gpr37l1
25294,Azgp1
252941,Hdgfl3
252942,Myh8
25295,Bglap
252958,Saxo4
252959,Dnah12
25296,Bmp4
252960,Mrgprx3
252961,Tank
252963,Il13ra1
25297,Cacnb3
252971,Socs1
25298,Cck
25300,Cd247
25301,Cebpg
25302,Chrna7
25303,Abcc2
25304,Comp
25305,Cort
25306,Cpd
25307,Cst3
25308,Cstb
25309,Cycs
25310,Cyct
25311,Dcc
25312,Dmp1
25313,Egf
25314,Emp1
25315,Ephx1
25316,Ms4a2
25317,Fgf1
25318,Fnta
25319,Fth1
25320,Gast
25321,Ghrhr
25322,Hsd17b1
25323,Htr1d
25324,Htr4
25325,Il10
25326,Jak3
25327,Kcnc1
25328,Lamp1
25329,Lhb
25330,Lipe
25331,Mat1a
25332,Mgmt
25333,Mgp
25334,Bhlha15
25335,Mmp7
25336,Nfyb
25337,Nfyc
25339,Npr3
25340,Npy5r
25341,Tnfrsf11b
25342,Oxtr
25343,Pdc
25344,Phb1
25345,Prm2
25346,Ros1
25347,Rpl39
25348,Rps29
25349,Scn2b
25350,Sftpd
25351,Slc2a2
25352,Sod3
25353,Spp1
25354,Sstr5
25356,Cntn2
25357,Thrsp
25358,Timp3
25359,Tmpo
25360,Tshr
25361,Vcam1
25362,Slc30a2
25363,Acadvl
25364,Asic2
25365,Actg2
25366,Acvr2b
25367,Adarb1
25368,Adk
25369,Adora2a
25372,Grk3
25373,Ahsg
25374,Alad
25375,Aldh3a1
25376,Ambn
25377,Ambp
25378,Amh
25379,Anp32a
25380,Anxa1
25383,Apobec1
