geneID,symbol,degree
65133,Aqp3,29
65134,Stx5,34
65135,Dpys,5
65136,Rps8,112
65137,Ruvbl1,165
65138,Adrm1,97
65139,Rps12,81
65140,Or6a2,19
65142,Arl2,46
65144,Pdzk1,55
65146,Lilrb2,13
65151,Rida,6
65152,Pfkm,78
65153,Ncs1,27
65154,Ccn4,7
65155,Alas1,20
65156,Dhodh,3
65157,Amotl2,5
65158,Rab2a,152
65160,Clns1a,26
65161,Litaf,87
65162,Dio2,49
65164,Htra1,107
65165,Tmed2,17
65166,Sec11a,4
65168,Scamp2,9
65169,Scamp3,33
65171,Scamp5,6
65172,Limk1,38
65178,Snap91,123
65179,Ppp5c,125
65180,Kcnd2,38
65182,Oprpn,73
65183,Aldh3a2,63
65185,Sult1c3,3
65187,Gabrq,95
65189,Stk3,31
65190,Rsad2,3
65191,Gabre,6
65192,Slc27a2,84
65193,Nkx6-1,47
65194,Slc29a2,5
65195,Kcnd3,39
65196,B4galt6,1
65197,Slc2a5,19
65198,Kcnh1,15
65199,Kcnip3,27
65200,Slc16a8,5
65201,Clip1,19
65202,Slc13a2,3
65204,Cnn1,24
65205,Mmp16,6
65206,Kcnn4,40
65207,Rhag,6
65208,Dpysl5,10
65209,Dync2h1,153
65210,Cyp2j4,59
65218,Agap2,71
65241,Trnau1ap,1
65248,Prkaa1,123
65261,Myo1c,194
65262,Atp5f1a,250
65270,Abo3,2
65271,Mgat5,25
65272,Kcnk10,10
65274,Nup62,67
65275,Gpr27,5
65276,Nmur1,72
65277,Vti1a,95
65278,Csnk1g2,7
652921,Defb37,41
652922,Defb38,41
652926,Rhox10,1
652929,Cd99,2
652956,Mpp1,17
652957,Csf2ra,2
654495,Zdhhc16,16
654496,Fubp1,66
65984,Aacs,6
66012,Gucy1a2,7
66013,Arhgef9,8
66015,Adamts4,63
66016,Kcnmb4,10
66017,Fgf20,9
66018,Pdgfd,93
66019,Cdx2,108
66020,Gapdhs,11
66021,Cybb,77
66022,Kcns2,5
66024,Npy2r,33
66025,Lpar3,9
66026,Trpv4,52
66027,Drp2,41
66028,Arl6ip5,52
66029,Ido1,30
66031,Wdr7,79
664625,Ugt1a4-ps,65
664630,Slc6a19,5
678513,Nkr-p1c,14
678704,Atp13a3,1
678726,Fbxl18,80
678739,Phka2,7
678743,Tll1,5
678749,Dgat2l6,6
678754,Hspd1-ps1,69
678759,Ndufa10,53
678766,Rhou,94
678769,Atg4a,15
678893,Susd6,2
679028,Rbpj,95
679045,LOC679045,3
679091,Mettl1,1
679110,Frat2,4
679119,Bmp8b,3
679127,Rrp12,9
679140,Exosc1,12
679154,Garem1,1
679155,Zbtb7c,3
679158,Sox3,6
679203,Nelfcd,16
679219,Esx1,55
679221,Mapre2,150
679247,Eef1akmt3,25
679272,Marchf9,11
679312,Tubb1,5
679357,Irf2bp2,1
679383,Sepsecs,1
679462,Tspan15,10
679504,Nemp1,1
679520,Awat1,2
679532,Elovl1,6
679539,Ube2v1l1,5
679552,Pjvk,8
679566,Alkal2,1
679572,Romo1,77
679578,Ldlrad4,1
679600,Xaf1,9
679640,Cntln,4
679668,Lrrtm1,53
679692,Lpgat1,25
679693,Med12,80
679701,Barx2,6
679712,Myef2,1
679713,Brpf1,15
679744,Cct6a-ps7,69
679787,Clec5a,2
679805,Mei4,8
679817,Ces1a,14
679819,Glipr2,61
679825,Raet1ll1,2
679834,Meig1,2
679837,Adam12,22
679845,Shc4,2
679869,Tcf7l2,113
679870,Capns2,2
679875,Magel2,7
679886,Chmp4bl1,1
679890,Gpkow,2
679898,Zmat2,32
679906,Trpm7,29
679907,Pam16,21
679921,Vasn,17
679934,Brk1,9
679937,Dram1,4
679942,Angptl1,2
679944,Alkbh7,4
679957,Gpr18,7
679958,Slc9b2,2
679975,Gpr183,6
679983,Hist1h4a,88
679990,Pgm5,3
679994,H3c1,105
680000,Pramex1,1
680006,Mad1l1,143
680014,Esco1,8
680019,Trim38,97
680020,Pcdhb8,67
680036,Msrb3,2
680050,Tbpl2,3
680066,Lemd3,4
680077,Dynap,1
680080,Tomm5,26
680089,Ncaph,10
680097,H4f16,88
680102,Mab21l2,64
680111,Rbl1,27
680115,Hacd1,5
680117,Tlx2,1
680122,Sap30,41
680127,Tirap,34
680130,Timp4,85
680133,Tbc1d8,39
680149,Gngt1,21
680155,Tasor,3
680172,Mbd2,79
680174,Sval1,1
680178,Cldn20,23
680188,Tas2r139,14
680203,Pcdhb20,67
680216,Dnajb3,6
680229,Sgcb,12
680246,Cripto,32
680250,Hspd1-ps4,69
680258,Zfp729b,1
680264,Catsperd,6
680266,Gnb1l,9
680308,Mthfd2,21
680309,Snrpd2,144
680312,H2bc12,29
680315,Fsip2,3
680329,Igll2,3
680338,Clec12a,8
680377,Anp32a-ps2,3
680403,Hist1h2bc,13
680404,C1ql3,2
680407,Mark4,8
680409,Prodh,9
680415,Pappa2,5
680419,Rsu1,4
680423,Aup1,73
680424,Pex10,99
680427,Tbr1,10
680445,Mbnl2,7
680448,Pcdhgb5,29
680451,Nrbp2,10
680454,Krtap31-1,6
680466,Plpp5,1
680476,Bloc1s3,25
680477,Haus3,5
680486,Dazl,5
680493,Polr1g,23
680498,Hist1h3b,60
680522,H1f5,20
680531,Sapcd2,3
680532,Sem1,47
680537,Nsd2,3
680549,Pknox2,14
680551,Apoc4,12
680576,Tet3,23
680586,Rc3h1,13
680592,Cct3-ps3,69
680609,Ebi3,9
680611,Bcl3,11
680615,H2ac4,18
680616,Ppp1r16b,3
680620,Pou5f2,3
680665,Fcrl1,2
680668,Tpk1,84
680671,Glis3,9
680697,Fcrl5,97
680702,Ripply1,3
680712,Scx,63
680717,Zfp703,5
680734,Ankrd65,3
680737,Snrpf,146
680746,Hspd1-ps14,69
680747,Mrpl20,52
680751,Ebf4,3
680782,Spcs3,6
680835,Cul7,13
680844,Treml2,1
680860,Eppk1,6
680862,Treml4,2
680883,Lrtm2,47
680891,Sf3b5,84
680912,Kcnu1,1
680915,Mbd4,12
680923,Pvrig,2
680931,Bmp8a,12
680944,Rbmxl1b,27
680945,Sdf2l1,13
680971,Ddhd2,3
680986,Slc3a2-ps1,1
680987,Ciao2b,31
680991,Tubg2,67
681004,Paxbp1,47
681012,Smg5,12
681021,Paqr6,3
681024,Ndufa4,75
681031,Snrpg,146
681033,Prss41,1
681048,Grxcr2,2
681050,Pmf1,8
681056,Erfe,3
681059,Vps25,11
681062,Slbp,8
681081,Cct6a-ps8,69
681086,Pigf,5
681112,Il20,4
681123,Tomm6,26
681126,Krt87,113
681145,Il19,9
681162,Cks1l,3
681178,Pcgf5,30
681185,Cenph,3
681190,Kcne5,5
681200,Skor2,2
681211,Mogat2,6
681270,Hspd1-ps29,69
681292,Shld1,4
681309,Thbs3,6
681319,Ido2,9
681337,Acot4,79
681359,E4f1,3
681371,Nufip2,3
681377,Rp1,83
681381,Zcwpw2,9
681389,Cops9,1
681398,Fam174b,106
681410,Hnrnpa0,54
681415,Erh,18
681418,Ndufb10,39
681429,Rps27l,34
681433,Rgmb,4
681544,Hrgl1,1
681694,Liph,1
681740,Jarid2,33
681817,G6pc2,10
681849,Mlip,4
681896,Slc25a18,1
681901,Utf1,26
681913,Gstz1,99
681989,Vipas39,12
681996,Ahsa1,9
682006,Tmem247,9
682033,Ppp2r3b,10
682058,Nom1,11
682076,Mnx1,38
682097,Taf4,64
682105,Reep2,18
682147,Cgas,25
682206,Zfp748-ps1,9
682329,Nkx3-2,6
682390,Eif3i,24
682408,Cdsn,98
682416,Dcdc2b,6
682457,Txlna,15
682469,Kdm3b,47
682507,Wasl,58
682787,Sumo4,3
682812,Dcaf12,20
682837,Muc5ac,23
682902,Taf12,80
682908,Rcc1,4
682914,Zfp326,1
682930,Cacna1s,30
682934,Slc22a16,9
682937,Wasf3,31
682967,Tmx3,5
682968,Isx,3
682974,Hsd3b3,9
682988,Med18,44
682999,Aida,1
683007,Mia3,12
683163,Tnfsf8,13
683206,Tnfaip3,115
683313,Krt6c,1
683381,Sin3b,9
683402,Ap3s2,26
683410,Ankrd33,41
683463,Pirb,68
683470,Gas1,2
683504,Zfp639,1
683506,Fam83c,3
683512,Uqcc1,1
683522,Tead4,17
683593,Jmy,2
683613,Krt71,2
683626,Lbh,12
683630,Mat2b,11
683667,Sri,27
683687,Snx9,31
683720,Krt79,26
683722,Cep43,2
683758,Klrb1c,69
683788,Fscn1,15
683897,Mtres1,79
683923,Bend3,1
683927,Cstf2,25
683961,Rps13l1,27
683983,Nup43,13
684024,Dusp28,10
684028,Cryga,10
684050,Pcolce2,3
684085,Nr2e1,11
684097,Snx3,33
684107,Prl7c1,16
684111,E2f2,41
684112,Sik3,11
684148,Lsm2,127
684158,Rd3,39
684173,Traf5,108
684192,Rcor3,3
684233,Rbm15,13
684293,Syt14,1
684297,Kdm7a,48
684304,Mrpl39,51
684352,Twf2,10
684425,Adss1,3
684440,Tlr8,81
684516,Kcnc4,21
684527,Crtc1,9
684536,Gba1,28
684545,Nlrp2,38
684555,Gp6,29
684558,Upf1,75
684681,H1f2,51
684755,Zfpl1,1
684762,H3c13,19
684771,Cdca5,14
684785,Plekha2,12
684811,Arhgef10l,1
684828,H4f3,10
684871,Tcim,5
684903,Dhx34,2
684979,Hs3st6,51
684980,Tsc22d4,2
684988,Rps13-ps10,9
684993,Ppp1r35,53
685004,Itga9,106
685005,Ndufv3-ps1,1
685009,Rnf169,3
685013,Hspd1-ps25,69
685029,Anapc13,12
685055,Atr,53
685059,Msrb1,19
685072,Rarg,34
685076,Pgm2l1,2
685081,Slc22a13l1,1
685099,Meiob,4
685102,Nkx6-3,10
685104,Cct6a-ps12,69
685116,Gbp3,3
685128,Gkn3,1
685144,Sec24c,10
685152,Atp8b2,4
685153,Wfdc6a,4
685161,Eppin,7
685170,Wfdc8,4
685174,Cnpy3,2
685179,Smarcc2,76
685201,Wfdc16,4
685222,Cyp2b15,3
685227,Wfdc11,4
685232,Atp6v1a,24
685243,Ackr4,4
685244,Iqsec2,4
685250,Hspd1-ps3,69
685258,Eny2,32
685269,Itga2b,89
685284,Ift25,16
685322,Uqcr10,69
685325,Ddo,42
685332,Rpp30,9
685360,En1,12
685374,Ankrd13c,1
685384,Rnf180,1
685385,S100a14,1
685398,Ppp1r26,53
685440,Nek5,1
685451,Gng13,8
685462,Emid1,1
685465,Polr3g,22
685472,Lrrtm2,51
685474,Zfp385a,16
685479,S100a7a,7
685487,Znrf3,9
685504,Clgn,3
685539,Gtf3c4,16
685544,Krtap5-8,78
685545,Mcrip2,3
685560,Mogat3,5
685567,Ppil6,14
685579,Rrm1,2
685580,Prr33,3
685607,Pfdn2,7
685611,Phldb2,6
685612,Col26a1,107
685620,Tomm7,94
685634,Smim12,27
685645,Ces2j,14
685646,Ropn1l,9
685679,Nme4,25
685695,Macrod2,23
685697,Supt3h,33
685707,Nav1,6
685719,Dand5,1
685723,Cib3,2
685729,Pcbd2,4
685732,Hoxa6,13
685748,Hspd1-ps16,69
685750,Aldh8a1,3
685781,Ddr2,11
685823,Xpnpep3,5
685838,Cct5-ps1,69
685839,Dnajb7,20
685840,Ifnl3,69
685859,Ubxn2a,13
685867,Myl6,84
685882,Syndig1l,1
685888,Sdhaf4,2
685899,Svep1,9
685909,H2az2,54
685912,Sprr1b,7
685928,Zc3h10,11
685958,Ccl26,5
685981,Lce1d,15
686000,Hspd1-ps10,69
686008,Tnfrsf22,1
686013,C19h19orf67,39
686019,Casq1,90
686081,B3galt2,3
686091,Ccdc13,2
686098,Sorbs1,30
686103,Frg1,79
686117,Meis1,26
686125,Lce1e,1
686132,Hmcn2,2
686180,LOC686180,19
686189,Cabyr,5
686240,Naa16,2
686295,Wdr82,52
686298,Ppm1m,2
686310,Ephb4,17
686323,Trip6,4
686326,Ifnar2,1
686412,Sall4,79
686505,Atg4d,31
686506,Lyrm7,3
686590,Iqsec1,10
686596,Aqp10,18
686753,Npnt,79
686774,Ipo8,1
686779,Caprin2,3
686781,Ppp1r13l,17
686809,Exoc3l2,39
686883,Larp7,4
686980,Srrt,12
686999,Mphosph6,21
687001,Hdac9,54
687008,Pcca,9
687030,Muc17,15
687031,Ajap1,1
687071,Etnppl,1
687090,Tprg1l,23
687105,Arhgef16,5
687118,Dedd2,2
687147,Ric3,5
687192,Gid4,9
687208,Vps37d,8
687266,Fpgs,2
687295,Timm50,19
687346,Brap,1
687424,Dtx1,11
687536,Foxf1,21
687553,Foxl1,5
687561,Anks4b,4
687565,Denr,2
687575,U2af1,123
687694,Elp4,6
687711,Snrpd3,161
687713,Gucd1,1
687758,Pip5kl1,4
687808,Slc16a9,7
687813,Traf1,63
687861,Mmab,2
688018,Zfp106,1
688041,Suz12,121
688047,Lyc2,1
688090,LOC688090,14
688173,Tcap,7
688174,Pgap3,3
688228,Myl4,2
688272,Rnf157,1
688276,Tmc8,4
688280,Tmc6,2
688283,Afmid,8
688285,Tmem235,3
688288,Eif4a3,96
688292,Card14,2
688293,Sgsh,8
688297,Pde6g,44
688298,Ccdc137,15
688308,Tspan10,6
688314,Cenpx,10
688319,Rac3,9
688328,Znf750,2
688394,Mab21l1,1
688395,Akr1b1-ps3,3
688400,Edil3,157
688405,Cdk2ap2,2
688459,C9h6orf141,51
688466,Usp21,10
688481,Efcab9,1
688502,Prmt8,102
688517,Mmut,8
688539,Aldoa-ps7,2
688540,Mast3,3
688544,RT1-Hb-ps1,13
688555,Atg10,29
688581,Elmod2,2
688600,Tcf23,1
688605,Ccl1,39
688611,Cetn4,3
688618,Gxylt2,1
688621,Tslp,8
688622,Il31ra,12
688633,Cct3-ps2,69
688634,Kat6b,46
688642,Wbp2nl,1
688673,Pomt2,2
688685,Pheta2,2
688698,Ckmt2,94
688699,Prdm12,8
688705,Dgki,15
688717,Slirp,84
688721,Lrfn4,7
688730,Gpr84,93
688749,Tulp3,65
688777,Grpel2,17
688785,Trim8,48
688790,Pmp2,1
688800,Aldh3b2,3
688802,Mcidas,1
688805,Hspd1-ps26,69
688811,Slc25a28,19
688813,Dda1,21
688819,Cib4,2
688843,Nap1l5,34
688845,Zbtb32,31
688848,Tsga13,67
688862,Ip6k3,2
688869,Cox6b1,52
688885,Nol11,1
688903,Nme5,11
688912,Mrps16,17
688915,Cmya5,1
688951,Cd209c,1
688966,Borcs8,12
688968,Ecd,4
688990,Trnp1,1
688993,Kctd7,69
688999,Hoxd9,15
689004,Clec4g,3
689008,Fbn2,69
689030,Tbpl1,81
689054,Lin28b,4
689055,Rad51ap1,11
689064,Hbb-bs,11
689069,Parvg,8
689074,Camsap3,97
689077,Spaca7,2
689089,Cct6a-ps11,69
689093,Upk2,4
689101,Khdc1b,5
689102,Chml,2
689105,Ackr1,4
689116,Ncbp2,23
689134,Sec61g,80
689161,Gabarapl1,39
689172,Tmem25,1
689173,LOC689173,2
689176,Tmem64,6
689192,Cct6a-ps10,69
689197,Kin,26
689199,Apbh,4
689210,Spdef,32
689226,Ube2r2,22
689232,Nxnl2,1
689256,Tpd52l1,3
689260,Hspd1-ps19,69
689284,Rpl38,86
689314,Mapk11,25
689349,Catsper1,8
689364,Chmp1b,20
689377,Rab20,48
689388,Ptx3,8
689397,Znrd2,22
689399,Cenpw,1
689404,Amtn,3
689415,Mt2,89
689421,Sntb2,38
689432,Mrps21,6
689443,Tbc1d22a,40
689519,Tead4l1,2
689560,Ryr2,96
689576,Nkain3,6
689581,Eif5b-ps1,5
689582,Kdm4d,13
689588,Oaz3,10
689593,Dnajb2,26
689594,Zar1l,8
689613,Mtmr11,63
689616,Apcdd1,2
689619,Nrip2,21
689623,Psmg4,1
689639,Tdrd12,70
689688,Atg2a,5
689695,Prdm13,11
689704,Vsx1,1
689710,Heg1,9
689711,Rflna,2
689721,Rnf212,1
689746,Ttll11,8
689754,Ces3a,14
689756,Tnip3,2
689757,Clec2d2l1,13
689770,Clec2d2l2,11
689779,Tctn2,46
689786,Catspere,1
689788,Prdm5,2
689790,Clec2dl1,13
689800,Clec2gl1,11
689817,Klrb1,38
689820,Kmt5a,47
689823,Rad21l1,25
689844,Maml2,23
689852,Psmf1,65
689853,Clec2e,11
689864,Msgn1,4
689883,Setdb1,79
689890,Srsf1,235
689897,Crygs,4
689904,Ube2v1-ps22,5
689909,Ccdc62,54
689917,Gpr21,1
689918,Sox30,3
689931,Mgarp,5
689932,Il23r,108
689933,Syce3,20
689936,Hcar1,2
689938,Ndufc1,43
689947,Crygf,7
689949,Zfp185,98
689954,Setd7,77
689962,Ccdc182,7
689972,Piwil4,9
689978,Nrsn2,1
689984,Gpr137,2
689988,Sox12,6
689991,Unc80,6
689995,Ppp1r3d,5
689997,Fam91a1,3
690028,Il31,2
690032,Wdr4,46
690035,Kiaa0586,18
690037,Izumo1r,2
690038,Bag2,34
690043,Rnf168,33
690050,Tpmt,4
690073,Nbas,6
690105,Kncn,2
690131,Hist2h2aa2,3
690137,Tmem120b,1
690139,Rbm24,4
690158,Fpr2,12
690161,Hfm1,5
690163,Oxct1,28
690182,Egln1-ps2,1
690188,Fam168b,3
690195,Prima1,2
690211,Dip2a,1
690229,Wdr74,56
690244,Sumo2,65
690252,Cnih3,11
690253,Prelid3a,68
690254,Polr3gl,19
690262,Yaf2,3
690286,Hlf,50
690303,Magohb,17
690305,Ubtfl6-ps1,2
690308,Tsen54,6
690315,Derl3,19
690323,Myo15b,42
690334,Tas2r130,21
690344,Uqcc3,1
690366,Vangl1,30
690367,Btbd6,27
690369,Il15ra,24
690374,Trim47,2
690393,Tex12,26
690402,Bpifa3,11
690422,Tedc1,5
690433,Rnf186,1
690437,Catip,1
690441,Atp5mf,19
690450,Taf1b,41
690483,Siglecl1,1
690489,Cys1,13
690492,Cd33,26
690504,Kpna7,1
690507,Rplp1l3,11
690512,Ttll4,18
690516,Smurf1,56
690528,Pou2af1,2
690538,Scai,1
690547,Adam30,4
690575,Tcl1a,11
690585,Alyref,155
690599,Mxra7,94
690618,Cct5-ps2,69
690625,Oc90,3
690632,Gcn1,2
690634,Fbxo3,6
690654,Wars2,1
690693,Ddx19b,18
690728,Ints13,10
690729,Vom2r19,6
690743,Mlkl,13
690745,Mtarc1,3
690751,Wdr59,20
690752,Med12l,31
690769,Znrf1,99
690777,Rufy2,2
690820,Klf16,1
690825,Gngt2,17
690845,Rps4x-ps13,30
690848,Uqcr11,42
690849,Or7e178,5
690853,Aatk,4
690861,Stk33,15
690865,Pcdh15,37
690871,Ndufaf8,1
690894,Ifna1,11
690898,Sh3bp5l,1
690899,Vsir,3
690906,Lilrc2,2
690911,Spen,7
690919,Nrg4,6
690926,Hspd1-ps23,69
690953,Rdh8,9
690961,Cog2,7
690966,Polr2e,54
690971,Ofcc1,2
690976,Cnn2,2
690987,Gys1,18
691000,LOC691000,17
691001,Ndufa3,119
691018,Hsd17b14,170
691026,Aspscr1,28
691041,Mamstr,2
691042,Sbf2,39
691056,Lmtk3,53
691058,Trav12-3,2
691066,Tm4sf20,4
691075,Mrpl10,54
691093,Tpgs1,8
691099,Tex19.2,4
691105,Fancg,13
691138,Spx,7
691145,Immp1l,6
691149,Capza1,152
691153,Epop,1
691155,Ccdc6,2
691163,Hspd1-ps27,69
691171,Ulk3,3
691194,Mrgprb3,14
691209,Slc12a6,10
691231,Gemin5,19
691246,Rnf207,5
691278,Triap1,2
691318,Ppp2r5c,16
691335,Septin6,11
691337,Stk38l,7
691349,Cct6a-ps6,69
691354,Ciroz,60
691360,Cct6a-ps14,69
691379,Ice2,26
691380,Psrc1,3
691393,Oxa1l,18
691397,Smg1,9
691426,Tmem201,8
691431,Slc25a33,1
691446,Tmem190,79
691447,Ppp1r3e,2
691464,Dhrs2,2
691469,Prl5a2,18
691478,Cpne6,19
691488,H2bu1,17
691493,Zwilch,4
691496,H3f4,28
691501,Snapc5,16
691504,Zfpm1,16
691516,Il17c,4
691517,Megf11,1
691531,Rps28,97
691533,Lilra5,2
691534,Nop10,31
691538,Rnpc3,27
691543,Katnbl1,4
691549,Ppp2ca-ps1,1
691552,Prl3d1,5
691556,Zbtb42,1
691589,Chd5,21
691631,Pacs2,14
691644,Myh2,88
691657,Crip1,2
691658,Aph1bl2,57
691688,Eid3,7
691703,C2cd4a,1
691750,Tmem107,2
691774,Lpar6,51
691807,Arln,7
691810,Pla2g4c,2
691814,Mrpl57,51
691828,Ighl16,1
691840,LOC691840,1
691842,Maz,6
691845,Hspd1-ps12,69
691853,Cox10,6
691857,Pygo1,86
691875,LOC691875,1
691889,Atp8a2,7
691903,Ssx1,6
691905,Pla2g4d,3
691907,Pla2g4f,5
691922,Nt5dc3,94
691937,Strc,3
691947,Eif3j,22
691952,Terb2,2
691979,Esco2,89
691981,Spem1,1
691984,Gpc6,47
691992,Gp1ba,37
691993,Scimp,5
691998,Nlrp1b,11
692004,Siah3,68
692032,Mzt1,2
727679,Pdxp,53
751787,Flad1,146
751812,Rasl2-9,1
751815,Nrp,1
767613,Gpr17,7
78951,Hspb3,8
78956,Scn9a,26
78957,Shank1,67
78958,Bcam,98
78959,Akr1a1,99
78960,Prx,13
78961,Golph3,19
78962,Per3,11
78963,Apaf1,41
78964,Npffr2,2
78965,Csf1,73
78966,Arhgef11,9
78967,Mcam,3
78968,Srebf1,162
78969,Trib1,6
78971,Birc3,35
78972,Zfp354c,2
78973,Senp2,18
78974,Six3,20
78975,Prkaa2,208
78976,Kiss1r,37
78979,Tas2r119,21
78980,Tas2r118,24
78981,Tas2r107,19
78982,Tas2r114,10
78983,Tas2r121,30
78984,Tas2r13,10
78985,Tas2r105,13
79011,Camkv,38
79049,Secisbp2,11
79107,Duox2,6
79110,Mepe,6
79111,Slc27a5,4
79112,Pigm,1
79113,Fgr,38
79114,Fgfr1,217
79115,Evl,38
79116,Apex1,62
79117,Arf5,54
79119,Arf2,7
79120,Arf4,113
79121,Arf6,134
79122,Fdxr,44
79123,Asic1,23
79124,Anxa4,59
79125,Anxa6,82
791259,Car14,7
79126,Cfi,1
79127,Dck,2
79128,Dab2,93
79129,Cyba,111
79130,Dnajc5,211
79131,Fabp3,71
79146,Begain,2
79208,Epha5,12
79209,Frk,10
79210,Fstl1,31
79211,Gabrg3,2
79212,Slc6a1,18
79213,Slc6a11,9
79214,Galnt1,10
79215,Mtpn,3
79216,Gdf10,18
79217,Gja3,5
79218,Gng5,26
79219,Grid1,4
79220,Grid2,39
79222,Gucy2d,16
79223,Gk,1
79224,Serpind1,2
79225,Hes5,40
79227,Thoc6,36
79237,Hhex,53
79238,Hmgcl,69
79239,Hmox2,57
79240,Nr4a1,127
79241,Hoxa5,20
79242,Hpgd,3
79243,Hsd17b2,12
79244,Hsd17b4,172
79245,Hsf1,59
79246,Htr3a,30
79247,Htr5b,42
79248,Abca2,4
79249,Abi1,57
79250,Aco2,115
79251,Aspa,100
79252,Adamts1,21
79253,Avil,9
79254,Akap4,33
79255,Atf4,98
79256,Hnrnpd,146
79257,Axin1,90
79423,Stmn4,3
79425,Clcnka,9
79426,Zfp36,31
79428,Luzp1,54
79429,Pdgfc,91
79430,Clcnkb,3
79431,Bhlhe40,30
79433,Myh10,320
79434,Rab11b,111
79435,Ube2d2b,26
79438,Igfals,12
79449,Rpl21,78
79451,Fabp4,62
79462,Txn2,17
79463,Timm22,9
79557,Chrna1,36
79558,Acvr1,40
79559,Alcam,18
79563,Grpel1,17
80278,Cdk5rap3,28
80338,Zbtb10,3
80722,Sost,137
80754,Rabep2,8
80773,Cyb5b,4
80840,Gpr12,1
80841,Fabp7,21
80843,Sec61a1,74
80846,Hnrnpl,97
80848,Cubn,35
80850,Gng2,27
80878,Slc16a3,9
80881,Serp1,20
80897,Erap1,10
80900,Slco1a5,8
80977,Syt13,1
81002,Trim23,129
81005,Nptxr,12
81008,Itga7,101
81022,Stxbp5,48
81024,Ica1,3
81503,Cxcl1,87
81504,Grb2,176
81505,Emp3,4
81506,Bst1,19
81507,Bmpr1a,48
81508,Bhmt,71
81509,Bdkrb1,48
81510,Mia,9
81511,Lat,66
81512,Cnmd,2
81513,Lig1,65
81514,Lrrn3,56
81515,Lyn,97
81516,Smad7,127
81517,Mdk,21
81518,Mef2d,90
81519,Mgat1,51
81520,Marcksl1,5
81521,Msn,201
81522,Mtr,67
81523,Myoc,57
81524,Nfix,46
81525,Nfkbib,16
81526,Ccn3,17
81527,Nrp2,22
81528,Ogg1,45
81529,Pde1a,56
81530,Pdk2,11
81531,Pfn2,30
81574,Scn1a,28
81613,Ceacam1,83
81632,Abat,9
81633,Acta2,236
81634,Actn1,233
81635,Adar,14
81636,Adcy2,16
81637,Ap2a2,115
81638,Agtr1b,64
81639,Alox15,63
81640,Amd1,15
81641,Anpep,139
81642,Abcc6,88
81643,Atic,41
81644,Opn1sw,29
81645,Chrm2,56
81646,Creb1,286
81647,Atf2,80
81648,Crh,115
81649,Mapk14,400
81650,Csnk2b,118
81651,Cspg4,80
81652,Ctbs,5
81653,Dbn1,128
81654,Dlat,103
81655,Dync1li2,11
81656,Dpyd,7
81657,Gabbr1,44
81658,Gabrp,6
81659,Gak,8
81660,Gatm,3
81661,Gmfb,3
81662,Gna11,64
81663,Gna12,19
81664,Gnai2,153
81666,Gnaq,83
81667,Gnb2,105
81668,Gnrhr,25
81670,Gpt,23
81672,Grm7,122
81673,Gtf2b,42
81674,Gtf2f2,70
81675,Gyg1,2
81676,Hnmt,68
81677,Itpka,71
81678,Itpr2,121
81679,Jup,60
81680,Lifr,21
81681,Lss,42
81682,Lum,150
81683,Mif,183
81684,Mipep,5
81685,Mlh1,125
81686,Mmp2,435
81687,Mmp9,318
81707,Mmp14,116
81708,Aldh6a1,22
81709,Msh2,106
81710,Msx1,40
81712,Retnla,4
81714,Gas5,23
81715,Camlg,7
81716,Ggcx,5
81717,Ctbp2,21
81718,Cdo1,3
81721,Chrna6,15
81722,Ager,196
81725,Musk,121
81726,Mvd,23
81727,Mvk,179
81728,Ndufv2,36
81729,Rpl10a,107
81730,Fez1,26
81732,Actr3,179
81733,Nell1,3
81734,Nell2,3
81735,Neo1,23
81736,Nfkb1,454
81737,Ntf3,60
81738,Nup98,40
81739,P2rx3,131
81740,Pcm1,74
81741,Cdk16,9
81742,Pde1c,15
81743,Pde2a,96
81744,Pde7a,15
81745,Pdpk1,99
81746,Pggt1b,3
81747,Pi4kb,6
81748,Pls3,8
81749,Prkch,65
81750,Pros1,16
81751,Psen2,56
81752,Ptger2,19
81753,Pth2r,10
81754,Rab1a,247
81755,Rab3b,71
81756,Rab13,68
81757,Rala,30
81758,Rbl2,41
81759,Renbp,4
81760,Grk1,16
81761,Rnpep,16
81762,Rock1,233
81763,Rpl5,153
81764,Rpl10,109
81765,Rpl13,83
81766,Rpl18,91
81767,Rpl19,110
81768,Rpl22,127
81769,Rpl36al1,10
81770,Rpl37l1,79
81771,Rps6ka1,64
81773,Rps10,107
81774,Rps11,154
81775,Rps21,144
81776,Rps24,83
81778,S100a10,17
81779,Sctr,26
81780,Ccl5,113
81781,Snrpn,3
81782,Soat1,7
81783,Ssb,132
81784,Ssr3,70
81785,Ssrp1,33
81800,St13,18
81801,Stc1,7
81802,Stx3,67
81803,Stx4,109
81804,Stxbp2,71
81805,Suox,1
81806,Serpina7,2
81807,Elob,34
81808,Nr2f1,9
81809,Tgfb2,85
81810,Tgfbr2,131
81811,Thpol1,7
81812,Thra,72
81813,Klf10,27
81814,Tmsb4x,104
81815,Tpp2,3
81816,Ube2b,43
81817,Usf2,28
81818,Vim,409
81819,Pax8,113
81820,Doc2b,8
81821,Dgkz,24
81822,Actb,792
81823,Cib1,54
81824,Arpc1a,15
81825,Cirbp,51
81826,Slc20a1,83
81827,Psmc5,74
81828,Zp2,7
81829,Mdh2,108
81830,Rab11a,250
81859,Sharpin,26
81869,Gstm7,11
81916,Pdzk1ip1,5
81917,Hip1r,17
